participant_id,timestamp,task,trail,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,label
0,72912,BA_RIGHT_CLICK,2,0.23405928745967042_1.005945972287543_0.02931476992078202,0.27977763212376205_0.9804424354218497_0.005185040372304268,0.31773607590911135_0.9290076677946452_-0.016293723640822596,0.33197520181394713_0.8728112203292933_-0.043648782276409795,0.3371482768397627_0.8132631661215797_-0.05593312539938074,0.3221179252563101_0.764696790676109_-0.003322443829175039,0.3463153397389902_0.6874294948455483_-0.012198285786834788,0.3613352896433041_0.6518201947315638_-0.025454138168508868,0.376963397562465_0.627905693316974_-0.05749856498046959,0.2875696472818709_0.7389271551243008_0.004398737025649344,0.3004634406827823_0.6499921617843485_-0.012394190578395657,0.31263248354372175_0.6119655914131795_-0.03924351926028437,0.32993493057916523_0.5977790590468026_-0.07205177958503868,NONE
0,72945,BA_RIGHT_CLICK,2,0.23198400902829086_1.0073751145075858_0.02904107758766474,0.2774244375757644_0.9816666490859235_0.0049742182395395825,0.31506142146680627_0.9314072398303511_-0.015998843715972287,0.32975015246754563_0.8769830880493233_-0.04313253991071219,0.33569580147593003_0.8204762245590985_-0.05507060295965657,0.3188136820553289_0.7673518648948606_-0.0034481770524948468,0.34302271647045246_0.6907674131295514_-0.012317393444798336,0.35782059801904087_0.6554925417982821_-0.025614295710178266,0.3731212542056727_0.6313675615505518_-0.05741547796093817,0.2844081205125695_0.7416100497143698_0.004330054981423216,0.2971760294169534_0.6533531497270089_-0.012533070742078252,0.30905148768565494_0.6154328304150896_-0.039390081130502276,0.325843881190856_0.6010323235466463_-0.07221048268235132,NONE
0,72978,BA_RIGHT_CLICK,2,0.23036989345615322_1.0081457800444842_0.030107163354683417,0.27489591063914853_0.9821470218520518_0.005389163021368757,0.311482513962538_0.9335113380717089_-0.015421214426665771,0.32655294103531585_0.8814500544810542_-0.04254788911154934,0.33310864432596193_0.8280437275072337_-0.0546711218883704,0.31521265542972454_0.7704973452255199_-0.0038670285923933694,0.3392543235841531_0.6950820372503148_-0.012946704405802048,0.35382249175141434_0.6600255947179225_-0.026271179017664632,0.3686667681216945_0.6354070761455014_-0.05833922179908272,0.2809768185612397_0.7450320597566948_0.004170997540484108,0.29347175052407176_0.6575055678963837_-0.012755322634369235,0.3048102349769389_0.6195610775644935_-0.04008259442491345,0.32092327127539294_0.6041569407045351_-0.07274008347635591,NONE
0,73012,BA_RIGHT_CLICK,2,0.22847581028513284_1.009248185696354_0.03187031484836618,0.27197655774639573_0.9842805733379647_0.006720591882167637,0.3075420042024859_0.9368474653853458_-0.01424232937900962,0.322692875966299_0.8862312415714462_-0.04171396200506742,0.32957153569812003_0.8343582021634103_-0.05431878725926963,0.31119866638555826_0.7749142474305686_-0.0040420370804195175,0.3349921913483253_0.7005446303686418_-0.013510107996668463,0.3493674037347649_0.6657267912917636_-0.026768716184092874,0.36391988400457304_0.6406319625101817_-0.059219469446903206,0.2771613610265125_0.7497224947673311_0.003998528426154644,0.28951809756471947_0.6634990183735034_-0.013257267617535672,0.300253994522994_0.6256337415453083_-0.04097244445119709,0.31574809749669375_0.6090602036523427_-0.07356507920460005,NONE
0,73044,BA_RIGHT_CLICK,2,0.22625698542254902_1.0100499300496981_0.03367584794516786,0.2690454760192754_0.9868007795093_0.008201200206516886,0.3043536547936446_0.9409979241286502_-0.0128167515437503,0.3209594646333602_0.8930286391159217_-0.04063373926996275,0.33007104238791807_0.8452155842336275_-0.0534164054015548,0.3070545909339166_0.7802981715498016_-0.004244364997301465,0.33065889966793943_0.7073217549960548_-0.014136350156947808,0.34472727278792176_0.6727036797756594_-0.027562269673977947,0.35893372300337156_0.6470631509560214_-0.0601644032748268,0.2732253263376132_0.7552057378182595_0.003834388558279825,0.2855117575527369_0.6706878112335317_-0.013871013159236974,0.2957758424747032_0.6329029282948404_-0.04188541713265109,0.31055646101432277_0.6149533316459342_-0.07467632169116417,NONE
0,73078,BA_RIGHT_CLICK,2,0.2237426491233328_1.0119834350218142_0.0371996934692496,0.2655652911662199_0.989740506496234_0.011005422226141853,0.3001211467677313_0.9451898779229154_-0.011076875165359127,0.3171034164618609_0.8997609435383733_-0.0402277002630161,0.3275745534175519_0.8551190101267703_-0.053825590437195384,0.3029427144951802_0.7861715659378089_-0.00469779835188704,0.32606149468666784_0.7142566854986139_-0.01525007516311394,0.33971216281194144_0.6797186107440505_-0.0288136211881913,0.3533497321849696_0.6536141752829445_-0.0618465573431433,0.26918279250319604_0.7611682790668636_0.0035139429304689987,0.2810826922417592_0.6780181778732389_-0.014526552684848839,0.2909197901144061_0.6405736033933187_-0.04272173955367032,0.3049317277256428_0.621964198348211_-0.07588162262907727,NONE
0,73112,BA_RIGHT_CLICK,2,0.22053832126876666_1.014446863068721_0.04017675348960829,0.26148847053044144_0.9935754423826562_0.013189049165686736,0.2951306131119695_0.9504570599997704_-0.009830778944695749,0.31137300192444783_0.9064761971524761_-0.039680811953348064,0.32122696227025066_0.8631321472455508_-0.05374461982690627,0.29885556014594883_0.7931126677893097_-0.00506364596719994,0.32161340120511434_0.7224934550311238_-0.016142844797506228,0.33483311335197014_0.6881931639515331_-0.029899105556796174,0.3479273989395803_0.6614648198787605_-0.06326175428163058,0.26526506141706946_0.7682250561834836_0.0032966203924966516,0.27686050136573404_0.6871966563275219_-0.015260351580576368,0.2860858992301968_0.6501330236448308_-0.04378201704681733,0.2993343275216245_0.6304545021035566_-0.07756757131950938,NONE
0,73145,BA_RIGHT_CLICK,2,0.21783627818601098_1.016290838347738_0.043227269183345414,0.25803745038980724_0.9975387482237519_0.015617492577426251,0.29084142658195233_0.9565410325213007_-0.008320694055719979,0.30664451050066366_0.9149131159060324_-0.038900433037123795,0.3165867152706073_0.873111151260491_-0.05344965914124914,0.2951163547215259_0.8006305594366785_-0.005577996713602177,0.317356085801738_0.731506169016049_-0.016924401832687293,0.3300338669614071_0.6973803573292867_-0.0311692969028077,0.34255025979650067_0.670369906878808_-0.06472452687606055,0.2614960453580589_0.7757830955601902_0.0030463093469105295,0.27259313742071223_0.6967959159700681_-0.015913457975543555,0.28112725262352206_0.6600636323176592_-0.044829925032145335,0.29362985701775735_0.6395388655645287_-0.07937859707464284,NONE
0,73178,BA_RIGHT_CLICK,2,0.21506581505598044_1.0175526577845138_0.04719726656337403,0.2546900530471363_1.0009179137859108_0.018766545479291772,0.28728825142448217_0.9614320762382931_-0.006259081670891291,0.3039890200082732_0.9215869410890838_-0.037467135432117556,0.3158560492909182_0.8810671866753546_-0.052510230614619804,0.2911004997871237_0.8086331168112753_-0.005937740479058927,0.3129470038609644_0.7406207324464208_-0.017949242959870843,0.32514189354547457_0.7067631668601335_-0.03274842777044944,0.33710973617849394_0.6795647968104196_-0.06663774069058767,0.2575028007563568_0.7839822680169083_0.002857693846985669,0.26824194534420837_0.707025794513115_-0.016906292284136627,0.276195926225252_0.6707355920380569_-0.04622961541548296,0.2878904121034637_0.6491314262376338_-0.08164165586940056,NONE
0,73212,BA_RIGHT_CLICK,2,0.2128504578309172_1.0184803119194445_0.05192015699116248,0.2523535475980408_1.0039852398803522_0.022980437258715708,0.2851948403554366_0.965668659800449_-0.0030031426026432087,0.3035278415826379_0.9272409283366602_-0.03490418369988869,0.31759504265119465_0.8876002312357305_-0.050994198619427174,0.28764450371916434_0.8161375506160735_-0.005885675767379527,0.30875939036980793_0.7492783428350358_-0.018668407853805184,0.3204737796145169_0.7155589490535976_-0.03395237517906326,0.3317711763176731_0.6886347476045857_-0.0680669376524915,0.25384405774566465_0.7916879105896741_0.002637078168761707,0.2641437259817113_0.7164794908579896_-0.017723713155274087,0.2717927974510726_0.6807164505248242_-0.046933027788280846,0.2827349902719891_0.6586378646076607_-0.08322731292813307,NONE
0,73245,BA_RIGHT_CLICK,2,0.21117512794629045_1.0222973196420622_0.05543247168515411,0.24968064314930974_1.0088403334753266_0.025764208002754273,0.28206976956027396_0.9723047943068814_-0.0010432599603341715,0.29999149609783643_0.9361645264026961_-0.033641448520980444,0.3141886714023736_0.8990258479638957_-0.05105282354283483,0.2844049916319477_0.8234633194158936_-0.006009191448940854,0.30475081130326215_0.758085327237389_-0.01949288420388155,0.3161481057610105_0.7248146438124277_-0.03496905062638202,0.326924720413956_0.6978003099283036_-0.06909185632249751,0.25055736420705266_0.7993579545284105_0.0025101647697067077,0.2603267447156898_0.7258277620169886_-0.018345925280002354,0.26744834041981197_0.6910902106861252_-0.0476933336729045,0.2775397421145945_0.6693308458472004_-0.08414798586820989,NONE
0,73279,BA_RIGHT_CLICK,2,0.20881726672089346_1.0244488929679831_0.056781190824542735,0.24847559421705676_1.01262420102251_0.0273805556407517,0.281772122429988_0.9758784080468236_0.0006148995066319548,0.30171468273146435_0.9396862016198987_-0.03125953249403808,0.3186176040110896_0.9030601067959518_-0.04874119749012114,0.28124832992970367_0.8315988887747497_-0.005725479265414891,0.30106568038034776_0.7667637959238224_-0.019627384126258317,0.31206203381268105_0.7335949463464815_-0.03532853886717541,0.3221769642889285_0.7069476616160437_-0.06956217127387554,0.24728958104574164_0.8080125004978811_0.0025717041629295203,0.25665657945499354_0.7358344384267623_-0.01862325465166378,0.2632388181002005_0.7013455624659839_-0.04833344153358422,0.272330097057383_0.6796185815926163_-0.08548983322982334,NONE
0,73312,BA_RIGHT_CLICK,2,0.20641933743028837_1.0310867957250947_0.05745711729290827,0.2465075833753544_1.0190390323344265_0.02790894192146824,0.28075799993449946_0.9818239374893998_0.0018617922945526953,0.30204541814600216_0.9456272424124046_-0.029317774949621945,0.32031260675890527_0.9101204024648072_-0.046750040573616994,0.2787418773589088_0.8388805476347901_-0.005447347871751163,0.29803980946197783_0.7745002067181534_-0.019619759345112186,0.3085916052663161_0.7418503223115602_-0.03561577928252206,0.3179769525575466_0.7161317763150823_-0.06969600518421198,0.2446732623936612_0.8156150103355913_0.002502101897219074,0.2531708059948725_0.744158020673966_-0.019005529149244693,0.25915536932238453_0.7104754205767301_-0.04887706463967866,0.26733786399997134_0.689876758622787_-0.0855504106474268,NONE
0,73345,BA_RIGHT_CLICK,2,0.20406988254284064_1.038928145724668_0.05895460987379347,0.24407505855209016_1.0270038584664183_0.028859687003990546,0.27859957736154_0.9904270302405433_0.0026981772886679745,0.29940685496548647_0.9552611351698529_-0.0286119246110533,0.31675409274660177_0.9212581671790602_-0.0467428697925728,0.27622793601493467_0.8464584539350111_-0.005556798904967765,0.29507042813026646_0.7829821710660512_-0.019944912333534515,0.30530326449106804_0.750734453062566_-0.03625766322761524,0.31404607372664034_0.7255720017290983_-0.07028653601706716,0.24215651977553992_0.8233812666531777_0.002438417416031561,0.250095500806335_0.7526622224321172_-0.019268133889731143,0.2554727576342306_0.7199440047124217_-0.04928340802935844,0.26274120041399684_0.7004931994816952_-0.08599426297285936,NONE
0,73379,BA_RIGHT_CLICK,2,0.20275119834021887_1.0433872179652324_0.061082895352762505,0.24197847736077616_1.0320074351465478_0.03048753065149032,0.2758557694865831_0.9968756779949249_0.0037545426215303884,0.29554661405738064_0.9635151339125547_-0.02839951375128542,0.31144034661740166_0.9312726384414294_-0.04712529351567598,0.2738356350782747_0.8534932645174853_-0.0057493175505260305,0.2922954706170061_0.7909917596876188_-0.020340480319059974,0.30221550173148054_0.7592007554851786_-0.036707274204490575,0.3103626579219708_0.7343554113655785_-0.07050751252890185,0.23979076090252424_0.8308152251717549_0.0023531189292394336,0.24747817755489623_0.7613610234634245_-0.019546450099226932,0.252484924170739_0.7292578852160128_-0.04945985706923871,0.2590764073822458_0.7100636465184922_-0.08630757687837906,NONE
0,73407,BA_RIGHT_CLICK,2,0.20160585159362285_1.0455947030754942_0.06333607991879905,0.24009492669262178_1.0370840384034932_0.03200751302464837,0.27249740145314283_1.0041575705941823_0.0034222971221266546,0.2902614954523712_0.9730470667323997_-0.02947380073071889,0.3043687089116581_0.9420266966830141_-0.04933536247615315,0.271949832353849_0.8611111928632253_-0.006572236652267749,0.29018412811103655_0.7991206696748387_-0.021217097668963344,0.2996396840141975_0.7674345284527793_-0.037840938239096004,0.30705103160338476_0.7432823351502021_-0.07167525821066345,0.23780099227266333_0.8386748308560928_0.0022460648500699375,0.24539281857609016_0.7700904772103758_-0.019624208645722948,0.2499054573562674_0.738219144819844_-0.049904874819743386,0.25573737786559736_0.7190797291464038_-0.08788417206884247,NONE
0,73440,BA_RIGHT_CLICK,2,0.20092991800547386_1.0456985798813547_0.0655964761801221,0.2386546943486348_1.0399163686012125_0.0339663054174108,0.2699043101605459_1.0101896743723797_0.00393079188032614,0.2861793186992383_0.9821848066680854_-0.02943691652775901,0.29908640733013214_0.9530591782578188_-0.050030048260722944,0.2705464996606976_0.8679858557073589_-0.00690299970713677,0.28843018637135187_0.8064748327827177_-0.021582435929074027,0.29743608598127075_0.774759976850053_-0.03867411914968363,0.3041070094219595_0.751475788869826_-0.07288443333416339,0.23633021652091998_0.8456506748693531_0.002101233429414318,0.24348105535983455_0.7774935138560082_-0.01945358483926589,0.24757121325230064_0.745745065115824_-0.049894231047811315,0.25270742071746566_0.726940962653671_-0.08889017344856916,NONE
0,73474,BA_RIGHT_CLICK,2,0.19955554057312605_1.0485266421109554_0.06744585780919854,0.23653306872849583_1.043565060518177_0.03552530015515667,0.2672707753607976_1.0155924972493686_0.004531386228908435,0.2827471372866611_0.9890731884664874_-0.029888624284752984,0.2945904020520025_0.9614420983511892_-0.050946121867207206,0.2690065175462461_0.8738048999856564_-0.0071805473391804864,0.28676050485002647_0.8132668360786217_-0.022046613783275396,0.29558345488082655_0.7817255725750132_-0.039226160375307975,0.30186839028292894_0.758276611740087_-0.07318370967315957,0.23494055103770461_0.8513955251135307_0.00192140803869747,0.2418360803213073_0.7846159515648481_-0.019779836884626825,0.24579353786067537_0.7532211322013018_-0.049845619985725245,0.2506423733081721_0.7342110538334166_-0.08895664287682103,NONE
0,73513,BA_RIGHT_CLICK,2,0.19897438147984026_1.0501429775452706_0.06961547314024977,0.23547659564975834_1.0462788787062898_0.03743921264018521,0.2657587839944639_1.0200068566480667_0.005556713726130594,0.27991875627708285_0.9945291529994473_-0.02973570969429714,0.29017718108908125_0.967885852123792_-0.05121798948900502,0.2680110907688694_0.8783454560717465_-0.007301031051047149,0.28559626007737837_0.8182862221969428_-0.022201252949742723,0.2940144166260663_0.787144757929548_-0.039549959443434854,0.2997434526609898_0.7644328834014691_-0.07354787730540693,0.23388378307431196_0.8561002553111615_0.0017957338483030232,0.24057694822044_0.790809633562517_-0.020107561450393264,0.24440752690280576_0.7594453277924441_-0.0499742321088042,0.2490125589725417_0.7401653737903051_-0.08933255074879112,NONE
0,73544,BA_RIGHT_CLICK,2,0.19879677541511917_1.0507545025425031_0.07118529759960979,0.23484600880912096_1.0487236139437306_0.03871717785998905,0.26449430098402327_1.024189059994967_0.006194791146920101,0.27771365339813114_0.9998700341305149_-0.02934252855560861,0.286866390485889_0.9735499860966167_-0.05123802531923137,0.26763030696987766_0.8833216399733641_-0.007473238108927014,0.28504786582519315_0.8239535188494732_-0.0223420767764316,0.2932658374237779_0.7927578748250838_-0.040043374592006034,0.29852546572109223_0.7705060888447409_-0.07424840474816848,0.23351761090921763_0.8609169197564366_0.001739950133633187,0.24001137554240887_0.7960242765979384_-0.02003025241787534,0.24349595288630407_0.7648265983850784_-0.04999901588075369,0.24752150719619131_0.7460280347729057_-0.09008757768838074,NONE
0,73578,BA_RIGHT_CLICK,2,0.19922934192385405_1.053205859762579_0.07171636170639681,0.23494184453623418_1.0518342540471353_0.03928569493853827,0.26404603807344296_1.0280615608392965_0.006419943530405344,0.2765109753231802_1.004297472693206_-0.029263755777531326,0.2847341488038113_0.9781162812013596_-0.05138808694811887,0.2674080595102283_0.8874484038976367_-0.007572853802342417,0.2845868880886213_0.8287373142098277_-0.02249928434928783,0.29255987643621467_0.7978027869053551_-0.040349528248262274,0.2975041434718781_0.7757442990237908_-0.07457414235427132,0.23331889023913865_0.8651879368213846_0.0016718001888367104,0.2396471084323936_0.800964652525299_-0.02012911868568501,0.24300353868958222_0.7700472852540833_-0.05009168722480941,0.2468884725988415_0.7511548510284687_-0.09062189160798761,NONE
0,73611,BA_RIGHT_CLICK,2,0.1996829606530359_1.0534107781268358_0.072935450843923,0.23532982817758658_1.0534783590482553_0.04015536884994332,0.26407741497527965_1.0309045013188372_0.006884653774138118,0.2759597770866234_1.0085870565237054_-0.02889051028017478,0.28375693879402564_0.9833971082130408_-0.051129822590607214,0.26777233598441863_0.8911775975726077_-0.007718025039592746,0.28463320456650865_0.8327329720381808_-0.02260710940949542,0.29235045861738607_0.8019522395760115_-0.040697087391338246,0.29688820366490787_0.7809321482415547_-0.07495722892486374,0.23364919631110767_0.8690093348811495_0.001604809451196398,0.239710130784306_0.8043863765612549_-0.019813830117195775,0.24276521419808758_0.7737162177525221_-0.0500478294551405,0.2461655519104407_0.7558638541771147_-0.09092614292315462,NONE
0,73645,BA_RIGHT_CLICK,2,0.1996540951678984_1.0565933781319619_0.07331728489951508,0.23521934073344503_1.0570977678813045_0.040290544176348246,0.2640772083645774_1.0345702406882484_0.006865990684219858,0.2766641396281305_1.0126388026286324_-0.029249680939708367,0.28554051297407856_0.9887308930523664_-0.05152237487527356,0.26762674782920665_0.895567526761852_-0.008037208232052616,0.28422427195475114_0.8378435226538906_-0.022883520195423945,0.2919768472634767_0.8073467943692443_-0.04108039501835624,0.2965345929020954_0.7859756389805119_-0.0748973114101356,0.23364761935414585_0.8734926613482179_0.0015419192815572468,0.23973220665724523_0.8095233553421741_-0.019912874766039795,0.24274127773702536_0.7787792853325414_-0.05003281510353348,0.24609720164111504_0.7601694296895006_-0.09082350324958022,NONE
0,73679,BA_RIGHT_CLICK,2,0.2000406297405428_1.0606974758667755_0.07309599758590235,0.23563538488686592_1.0607731382781271_0.03992078482647594,0.26443628623054133_1.038064498672425_0.0063591311580249955,0.2771038308141377_1.016803117832276_-0.030039058449581636,0.28593392314514726_0.9942074183756089_-0.052366942744991186,0.26776050356426867_0.8990751308951079_-0.00820734696608185,0.2841660381807138_0.8418095709688767_-0.023139448996018875,0.29192627709094804_0.8120525386829565_-0.041400158612169585,0.29655379255249603_0.7912308009106669_-0.07485141289697217,0.23385052753879004_0.8773638750960304_0.0015277245803475737,0.23974013689733703_0.8138807625589567_-0.019993116313495592,0.24286485785055476_0.7835056322264519_-0.0499051855125448,0.24643553359167775_0.7650275096176894_-0.09046496901011034,NONE
0,73706,BA_RIGHT_CLICK,2,0.20047191280999713_1.0647279817233888_0.0730824588052827,0.23600819406462123_1.0647608550972942_0.03993846201530978,0.2647691639579591_1.0418040426330084_0.006082166052366042,0.27776319737416477_1.0206738489792608_-0.03049685762144357,0.28692008568446803_0.9990753463215809_-0.052985814675920014,0.2679714944155934_0.9035625181796789_-0.0084597138327074,0.28425084364042674_0.8461836697107398_-0.02337511641632041,0.29193670543816985_0.816787128202072_-0.04159402088978907,0.29648718992578593_0.7965204502454403_-0.0747794558204502,0.2341814786068072_0.8819788452664912_0.001528978181982069,0.23998275092106786_0.8188788104866185_-0.019990769906265225,0.24318647940006508_0.7886884083309051_-0.049779022424890275,0.24682216594900291_0.7705600035094287_-0.0905735141284908,NONE
0,73746,BA_RIGHT_CLICK,2,0.20080240765316434_1.0690138736065553_0.0724880208223977,0.23645431755028096_1.068049972262955_0.03955715377038228,0.2656171657496498_1.0445980287994_0.005763718538685437,0.279189624032831_1.023906475538084_-0.030878644830522776,0.2890692771562018_1.0037164633518205_-0.052999127876943594,0.2681065627886393_0.9072555082800103_-0.00849765879008865,0.28442236432731943_0.8504673219876165_-0.023337540132606194,0.2921395261509204_0.8218955791409424_-0.04163196523315923,0.29677004225816417_0.8019109793751242_-0.0745196873622966,0.23445720969609182_0.886066405509305_0.001551787422580742,0.24018095486054203_0.8238855448416263_-0.020133578585324833,0.24349023846027576_0.7940805927879236_-0.049552406620561026,0.24726108213492715_0.7757034597319814_-0.0901117520529147,NONE
0,73778,BA_RIGHT_CLICK,2,0.20202971656404453_1.0726960022208156_0.07174132294654198,0.2377907739722087_1.0708962241864017_0.03894242379192915,0.26718157234619505_1.0468018418475034_0.005454544467293259,0.2816456736258315_1.0260616590452742_-0.031044003682563975,0.29276898869578666_1.0066502289013661_-0.053089544353633125,0.26851701569187947_0.9109861554910432_-0.008452650643139646,0.2845912786269251_0.8552307349170586_-0.023381388865156307,0.292448493593771_0.8272778468462317_-0.04174392542701734,0.29732449537727107_0.8075209957956317_-0.07442789452694513,0.2349422246136011_0.8901143777643776_0.0016085841190681643,0.24051399868877238_0.8286106345694376_-0.020092695499847848,0.24397656080911417_0.7990609229379195_-0.049281444749497534,0.2479600290475566_0.7807431219039324_-0.08942595795775382,NONE
0,73812,BA_RIGHT_CLICK,2,0.20356265333718077_1.0773018613622238_0.07145512324332673,0.239334079157778_1.0745315202121586_0.038623587156330796,0.2688747501598235_1.0497247033058836_0.0055815223793689705,0.28369202861242665_1.0289612094459972_-0.031086603655203403,0.29531918461088047_1.0101043618549186_-0.05310285999596039,0.26914477810564286_0.9141360523072634_-0.008362839012741699,0.2849688042755178_0.8588804254313581_-0.023507019227539172,0.29297886113630833_0.831623536517818_-0.041971174351070506,0.29802426843812363_0.8129645548342899_-0.07460360469359285,0.23562851905169022_0.8935990538815767_0.0016032860026252895,0.24102958414675002_0.8318669603380453_-0.0199759032689655,0.2446675191942045_0.8028089619297425_-0.049104668479174905,0.2487866147373739_0.7857465265606215_-0.08874764383621954,NONE
0,73845,BA_RIGHT_CLICK,2,0.20494470200877205_1.0804693234098475_0.07129834172534529,0.24077170096355152_1.0772323805526614_0.038340038748578435,0.27038778712164846_1.0517645400952684_0.005525784209609374,0.2858014853720123_1.030784796070897_-0.031092830382811406,0.2981758355694112_1.012164595669848_-0.05323276650285657,0.26983849776031693_0.9172483564828041_-0.008455143880367005,0.28562136567078045_0.8620967943970579_-0.023708395438031094,0.2937428301199842_0.835105679170767_-0.04231871463592385,0.2987779331125442_0.8177399724387515_-0.07491868330588441,0.2363950042672311_0.8968420788939883_0.0016180077469740415,0.24171289005852703_0.8345137442042742_-0.019881339976241124,0.2454137029745729_0.8056102209582838_-0.049084101840663384,0.24945584646976976_0.7900348995855945_-0.08832801950604076,NONE
0,73878,BA_RIGHT_CLICK,2,0.20619164269718182_1.082969413767856_0.07078940830554631,0.24216521185650408_1.0794930854189968_0.03794811303774214,0.2717888085032423_1.053330939784955_0.005381418478679931,0.28775818959269955_1.0320637070273109_-0.03088176578921269,0.3009221982635734_1.0134895348122457_-0.053183635921287026,0.2706216937084367_0.919910385721064_-0.008493657121276636,0.2861787663018069_0.864776283860542_-0.02385439407955467,0.2944243745505467_0.8381210023057298_-0.04258097994514731,0.2996534845763543_0.8217426132888308_-0.07526114259998402,0.23724927236615456_0.8995707047220938_0.0017081436436489506,0.24253895242195897_0.8367392345182351_-0.019605665094892134,0.24632008453198684_0.8080591530239513_-0.04899342733606373,0.2504407820075114_0.7935740546172061_-0.08823018131757064,NONE
0,73912,BA_RIGHT_CLICK,2,0.20763643273951732_1.0845006836021756_0.07012183546563837,0.24375375828754092_1.0808928806581957_0.037361574255305105,0.273437394935681_1.054071698010215_0.005235387454185706,0.2899849261076771_1.0325407380370097_-0.030534702186919775,0.30400167558015806_1.014027230228642_-0.05288577246746023,0.2714505128685133_0.9218752141897968_-0.008473103411369148,0.2867333281926601_0.8666998031618894_-0.023874162591543673,0.29511312019822245_0.8401680512342324_-0.04268677314669631,0.3006208889908869_0.8243540797019571_-0.07534880230697315,0.23813416246556313_0.9015398154446977_0.0018011110064280259,0.24344519761547706_0.8382508455842536_-0.019389397352727215,0.24732678000123035_0.809816143563265_-0.048962287628528875,0.2516275629972903_0.7961855209497769_-0.088210305437281,NONE
0,73945,BA_RIGHT_CLICK,2,0.20897966177655955_1.0850081549139672_0.0696191381775606,0.24527358191499066_1.0813063779671084_0.03691101140409912,0.2753055387646306_1.053519513941009_0.005277948434951958,0.2929746683622617_1.031347941915814_-0.030035018042832637,0.30835614922381577_1.0123987374986485_-0.05213608577315489,0.27239235104111803_0.9231811568025821_-0.008429224425453045,0.2875253787749838_0.8676964309122325_-0.023876877790329362,0.29599415359494885_0.841316443531789_-0.042714617892509646,0.30164144462166464_0.8263563134975886_-0.0753917369435018,0.23913330581969477_0.9027692540319363_0.0018735075125608626,0.2444825936344883_0.8387953280711016_-0.01902581220848716,0.24847928574872596_0.8104698830055193_-0.04866611363401206,0.2528795230845998_0.797801957657191_-0.08796053994880858,NONE
0,73979,BA_RIGHT_CLICK,2,0.2104389333835737_1.0850866402031465_0.06901806176608948,0.2465118640843149_1.0806085665384206_0.03646701031232044,0.276879471056489_1.0524061177064572_0.005355961605551288,0.29534768670282513_1.0304475637758763_-0.02973959971754553,0.31154403545647574_1.011953821045977_-0.051783317204034174,0.27338372755835827_0.923100324859943_-0.008256181187548716,0.2885966603846416_0.86745187968462_-0.023551593951890874,0.2972008812236611_0.8410616730444254_-0.042247940396790466,0.3029905341133931_0.8268043930298214_-0.07477311129886197,0.2402900904193438_0.9027724157835325_0.0019332568152359156,0.245718272049238_0.8384900640888088_-0.018908514308797177,0.24982701056156625_0.8102683562602199_-0.04840857507316424,0.2542667272456797_0.798537612859609_-0.08729889884938195,NONE
0,74012,BA_RIGHT_CLICK,2,0.2119131536572374_1.0843746157361256_0.06837895626549839,0.24807311488653153_1.0794125953800897_0.036033868915273076,0.27878946980860064_1.0504098537675217_0.005600124585344351,0.2982830493408978_1.0277867247649028_-0.02910332981180193,0.3156573630030133_1.00914210499352_-0.05080760826724041,0.27443891635569234_0.9228131074831692_-0.00804063010781485,0.28965964356192475_0.8669325139558259_-0.023329960888632147,0.2984526159610609_0.8406141690248348_-0.041957830326179474,0.3045087402713664_0.8270147033505539_-0.0743527061583065,0.24140306113361654_0.9024495276661938_0.0019894158088057065,0.24684398295005935_0.8376395663772482_-0.018826474728478478,0.25120665282371896_0.8095505228492099_-0.048135967326387995,0.25589473507947225_0.79876509976721_-0.08674774682799494,NONE
0,74045,BA_RIGHT_CLICK,2,0.21362853060477555_1.0841763092576016_0.06815771551708316,0.2495154431936338_1.0787632115274606_0.03566803644214736,0.28036598699113713_1.0495543005555212_0.005633172383081084,0.3001816462483835_1.0268258515984214_-0.028989650634376543,0.31787096910915197_1.0082670960507853_-0.05069920865740195,0.2758693565609638_0.9217932263315367_-0.007916585235353138,0.2911157801876746_0.8656122467069581_-0.023160623579031633,0.29995386618346054_0.8392956250376779_-0.04170214926117246,0.3060598926267916_0.8262206226963124_-0.07399303788673584,0.242893495545382_0.9015163853051047_0.001998041539819147,0.24826497770564382_0.836560270083305_-0.0189348379630196,0.2526957821874878_0.8086852185608927_-0.0482847074844243,0.257443475422434_0.7986702018764512_-0.08662544481976442,NONE
0,74079,BA_RIGHT_CLICK,2,0.21440306612105037_1.0829286156891624_0.0683911828540161,0.24996448687531111_1.0782911735844563_0.03580145873717202,0.280317150249648_1.0497691251825763_0.0056091612499325795,0.2992476436302528_1.0271733096433002_-0.028862971327661146,0.31570828718536237_1.0079739978855502_-0.05111263750430596,0.27686863101979764_0.9212755830526866_-0.007831848167225382,0.2921024775608605_0.8646869366287196_-0.02325297460461172,0.3010505939958102_0.8384253973537508_-0.04183645532459883,0.3074479783790822_0.825655453235175_-0.07432916124448541,0.2441114641313511_0.9008667528058514_0.002013851528907701,0.24960567503942352_0.8354165362456297_-0.018910685518054002,0.2540175781273096_0.8077635687734274_-0.04861745676817909,0.2589034280754503_0.7983656401464858_-0.0871108108204493,NONE
