participant_id,timestamp,task,trail,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,label
0,116507,BA_SCROLL,2,0.20070024925930588_0.9501680627359052_0.008948160006376446,0.2668143294762527_0.9257461798483543_0.015377904539184778,0.33103932053082363_0.855530400111075_0.006943089042694617,0.3588528883482437_0.7778499339010159_-0.014170236313813579,0.3428476312859947_0.7165245542077338_-0.03805268343243269,0.312935825885996_0.6353939518700635_0.023120783446932525,0.36521706170086643_0.5954668670245987_0.009190630936319721,0.3940455978395876_0.6308321994696697_-0.0013184783236574456,0.40971322119180115_0.6742535934790392_-0.01628498332421144,0.28028604253373457_0.6063711875646751_0.007993290787497016,0.34210137638619886_0.5668502090993627_-0.009583106444538515,0.3764934435839639_0.6119973442005141_-0.024306725667860386,0.3956273878569924_0.6552857273152438_-0.029551260611428536,NONE
0,116544,BA_SCROLL,2,0.20087433734308313_0.9507518923197666_0.00875398415825553,0.267094922662652_0.9267528472180695_0.015226004473270584,0.3309770493525917_0.8553594621291127_0.007014934042764703,0.3568859777470764_0.7761700561830075_-0.013774476488012992,0.3378732092463251_0.7131831510184697_-0.03740407952430461,0.3124287698282121_0.633289114266284_0.023298274122639254,0.3660094931621916_0.5987108945329176_0.00907892050242034,0.3928794972326229_0.6428156886223666_-0.0009586522878322066,0.40575728821709756_0.691840144470884_-0.014070306493601482,0.27981056463115944_0.6046840496038947_0.008123348377592446,0.34282246520655435_0.5713562082150065_-0.009575283671427473,0.37480108502349746_0.6255972092189013_-0.02353168722545805,0.3907708771988172_0.6759964675371621_-0.026969662659179144,NONE
0,116573,BA_SCROLL,2,0.20093487007435665_0.9513127617768034_0.008727509466821251,0.2674434702403359_0.9277022693821217_0.015134580295802441,0.3311996435180231_0.8556450225727055_0.006856605465946993,0.3554542844788501_0.7751099436433055_-0.014028958610358973,0.3341146796769521_0.7107807646845574_-0.03775862498094729,0.31241603880034435_0.6323892956015649_0.023329949641596282,0.3670249378601366_0.602721774536704_0.008918327585026482,0.3924924522420462_0.6536799147704214_-0.0008122958661010314,0.4033506533142329_0.7073989768628706_-0.012534405707328543,0.27993663701529137_0.6037598806361797_0.0082363813399848,0.343919249697821_0.5756145843584127_-0.009673819359150493,0.37422585537307657_0.636978149798522_-0.023110357495591663,0.3879292923581138_0.6934607625535945_-0.025104211849221368,NONE
0,116611,BA_SCROLL,2,0.20090655527922716_0.9519160121863354_0.00895366589269185,0.2675102349763721_0.9285010984951995_0.015300700330949853,0.33122588793873187_0.8563044244302347_0.006897717758606594,0.35455302280555323_0.7752297019124778_-0.01406750202708494,0.331270821080734_0.7102872690085408_-0.03799879465905898,0.31238356184090416_0.6319207815358784_0.02336940145641248,0.3678833203251882_0.6061228465702811_0.00878211656821955,0.39259035108730767_0.6622271716577983_-0.0007983327246419946,0.40230526492090235_0.7191908446792309_-0.0115988773457281,0.2800279641398973_0.603344484785433_0.00829327078398678,0.34484039729777705_0.5791960222497612_-0.009791727694675893,0.3738664154233392_0.6459662440514642_-0.022902638771093387,0.3859124615487683_0.7070677638476547_-0.023942347035605736,NONE
0,116641,BA_SCROLL,2,0.20112715893914865_0.9525323653368369_0.009123725851703835,0.2678395983891177_0.9290410988660449_0.015423969091349469,0.331383384072299_0.8564871688090194_0.006947350537451682,0.35371466384228195_0.7746858553219439_-0.013930972878400893,0.3290123758205809_0.7090261070349883_-0.03799675635026355,0.31231250128050836_0.631322834335148_0.023456021208760582,0.3686353053041874_0.6087075552675469_0.008719320492849262,0.39276542042291623_0.6688117408739072_-0.0006242358952134737,0.40159125101638804_0.728285760708137_-0.010642125992144919,0.2799649484355598_0.602854180033394_0.008350315092894342,0.3454208233828841_0.5823100577175642_-0.009874219860876061,0.3732367566443965_0.6536225535945954_-0.022649733072882094,0.3837927925346079_0.7184485245089098_-0.022804674041906222,NONE
0,116677,BA_SCROLL,2,0.20142989344541684_0.9528178806422724_0.009173627970877611,0.2682028076900234_0.9293395728374954_0.015431891907353106,0.33162404839477155_0.8563979617279712_0.006663320092894695,0.35305601084944505_0.7738902295532705_-0.014329673520139388,0.32719788292956653_0.7075982521708069_-0.038751821569811974,0.3124363800756152_0.6316376951872347_0.02344645410513675,0.36917125069209566_0.6118680541780268_0.008596482194984366,0.3932746789820708_0.6748934288014207_-0.0005912424540018947,0.40202263174115_0.7363615163385739_-0.01004364026639126,0.2802335458913922_0.6029661319219178_0.008417202203586029,0.34619910787546626_0.5846847113275547_-0.009890735778208143,0.37364469458401084_0.6590681082786609_-0.02249721266537126,0.38354235671025777_0.7269504466327322_-0.022101429329426468,NONE
0,116707,BA_SCROLL,2,0.20179667859986988_0.9531572290514766_0.009326745592167635,0.2683522194109909_0.9298375010892101_0.01556348410574508,0.33165649965827637_0.85664229802465_0.0067248563993279635,0.35262402077290933_0.7738990326645281_-0.014319972532122558,0.32597102792988064_0.7070037588068054_-0.038868015688428625,0.31274128602918116_0.6314791939686966_0.02348210543184118,0.3698867053437919_0.6132496360990743_0.008525376373548834,0.39351628358902274_0.6789849439612415_-0.000557289832075112,0.40156908176468514_0.7421844465112584_-0.009525564774300752,0.2805312862332249_0.6028692381829506_0.0084494147800321,0.34674144801301954_0.5865973326606766_-0.010034499075409228,0.3733884631772032_0.6639478927279703_-0.022477115811580153,0.38230944698701114_0.734244008753482_-0.021563891352106238,NONE
0,116744,BA_SCROLL,2,0.20211617779505706_0.9534753662947703_0.00936411755093786,0.26845219250381414_0.9300755310379941_0.01567336008809338,0.3317303649220862_0.8566016611431088_0.006788950842881561,0.3524021083495897_0.77368160406131_-0.014256362189554552,0.3250635907803364_0.7064387571484413_-0.038867320165450844,0.3126360229410817_0.6310113471373902_0.023539186803806914,0.37025733118444215_0.61429765733507_0.008546165509239458,0.3937455327172418_0.6823298723976919_-0.00030981406628264826,0.40143469446600843_0.747040475414268_-0.008799763988992453,0.28046297950232696_0.6025147880912214_0.00847595411363559,0.34726360056243893_0.5880092814003003_-0.010015338167664572,0.3734922062698357_0.6676641444703096_-0.022198877729315544,0.38172331671436477_0.7398467937261133_-0.020826429153195304,NONE
0,116775,BA_SCROLL,2,0.2020890544396437_0.9536559186461678_0.009168355658124707,0.26851669761228897_0.9301614680547301_0.01567971203416451,0.3317714982536632_0.8563984677770968_0.006810877070637036,0.3522770841425166_0.7733344739228762_-0.01389109517709683,0.32443448668753205_0.7057543930745576_-0.03846720699104903,0.31232543402974533_0.6307792505919922_0.023567743878212845,0.37034721235584844_0.6157251112653949_0.008631175266278285,0.39357510096703685_0.6857714487299211_4.297172976196732e-05,0.40083195943595074_0.7517479737647945_-0.007916528460614587,0.28022391734667357_0.6022804852962804_0.008517927996900217,0.3476856737410431_0.5888481723812876_-0.009905866885278355,0.37365971416976873_0.6706003221146388_-0.02180458118306715,0.38140059288755934_0.7445425374627327_-0.019993981738655794,NONE
0,116810,BA_SCROLL,2,0.20191056573723132_0.9538151544001192_0.009210106676396388,0.2685714130615261_0.9301665360656408_0.015836526154993886,0.33182560629107144_0.8562033212645243_0.007097515142608872,0.3523333898787106_0.7732751969933731_-0.013346131051192846,0.3240614872458386_0.7057036350040797_-0.037715301661755546,0.31194766850522937_0.6301363938093176_0.023638798519489985,0.3705305779787034_0.615656659046343_0.008762888516245286,0.3935248365948575_0.6873424159037977_0.00032747726402807974,0.4003276998119442_0.7542796198565622_-0.0072873292185725415,0.2798204512448926_0.6020238301468144_0.0085470259518119,0.347835690901709_0.5892922868369149_-0.009900627715662108,0.37350491810438496_0.6730210759061276_-0.021575448491470965,0.3807598950578045_0.7483419762706929_-0.019271926895593823,NONE
0,116841,BA_SCROLL,2,0.20158134932783744_0.9540676531526638_0.009165023820063796,0.2685015074424002_0.93035722453809_0.015889097734903428,0.331922775319875_0.856034758604637_0.007263155918637269,0.3522620325568839_0.7728676918697535_-0.012929741366394494,0.3236492666628208_0.7051658542846969_-0.03710551023409041,0.3117691476444545_0.629655010147094_0.02365494641623324,0.37079720098274_0.61568588021559_0.00879871241669496,0.393692156549293_0.6887554134168553_0.0005653962752193511,0.4001885552658152_0.756592982136318_-0.006842690830855501,0.2795743716599003_0.6017450969467362_0.008568168979342167,0.3480146893867115_0.5897023669908943_-0.009922140883028497,0.3734984249162473_0.6751506668581724_-0.021356512171663407,0.38045112507448764_0.7517157305603166_-0.018667961610011434,NONE
0,116877,BA_SCROLL,2,0.20138538607333106_0.9543682978418028_0.009182568932740949,0.2686747091620806_0.930316453611185_0.015966853710703163,0.3321957038336283_0.8552915238675047_0.007369102749283595,0.3521302561190545_0.7713593461952353_-0.012822185515314844,0.3232239499112961_0.7031373669223254_-0.036978747128846426,0.3113090554316952_0.6288316898689265_0.02369494610398154,0.370736574319975_0.6152439117682973_0.008817191063727062,0.39371019472757834_0.6896762176544133_0.0007945817916369677,0.4001471916400203_0.7584001844112944_-0.006396989027999983,0.27902370674144866_0.6012320741851965_0.00856600022928348,0.3480112369067081_0.5897722237929108_-0.009958615638113014,0.3735158145656425_0.6765334639751244_-0.021242812524348547,0.3803516246231888_0.754090866194164_-0.018223267159980277,NONE
0,116907,BA_SCROLL,2,0.2012390492627939_0.9545048034879808_0.00894641452643797,0.26872742196795485_0.9301531238836686_0.015949171876066613,0.3322538770431905_0.8546371049353735_0.007520241906687008,0.3520757373354292_0.7700681621902581_-0.012771602617860244,0.3228641223447321_0.7013109437240177_-0.03691071524572546,0.310733927046467_0.6283533853805539_0.023821830488198126,0.37048906500178685_0.614293539544185_0.009060530971976217,0.39310746685727327_0.6897565781426958_0.0011489627527218058,0.39883913950624544_0.7594662765649853_-0.005678980549449242,0.2784080921231242_0.6009380638472112_0.008586878486406253,0.34774292430930204_0.5891334767043116_-0.009848277360038751,0.37306798102301264_0.6765221861047211_-0.020997360547471085,0.3796153479697303_0.754519479072885_-0.017773747533259186,NONE
0,116944,BA_SCROLL,2,0.2009089677150981_0.9547448998048501_0.008516740390567185,0.26860004084012623_0.9301992951617749_0.015788252950830212,0.33226307330088845_0.8543467312391008_0.0075379299087877175,0.3520861956422692_0.7694493957418916_-0.01285968265705141,0.3225560960401534_0.7005849330912441_-0.036969943875886396,0.3102835756581697_0.6278941259794614_0.02390809187249591,0.37037055226197335_0.6139649462860743_0.009235499093128917,0.3928080800856264_0.6901253032169765_0.001454464615744034,0.39797436679603637_0.7607356198619126_-0.005186500350852424,0.27792885054099814_0.6004294371503092_0.008601109734520473,0.3476028932861715_0.5884558244466402_-0.009689427387584682,0.372902457728719_0.676069061521106_-0.020740768472423586,0.3792630524541534_0.7543250335032116_-0.017483937811611013,NONE
0,116974,BA_SCROLL,2,0.20064176429239405_0.9549760894262471_0.008250702441857816,0.2684690607921419_0.9303278683651377_0.01577013173788623,0.33209721920932955_0.8537683438726589_0.007748096145276635,0.3519455208734803_0.7684213263240431_-0.012709828549804948,0.322235741395111_0.6994522332581211_-0.0367918543297588,0.30996451115939405_0.627117103418762_0.024019277226577207,0.37003209616367416_0.6125376234183249_0.009424933524285696,0.3922623577662398_0.6890895380562168_0.0016347493897769288,0.3968580264663854_0.760304155984745_-0.004845468958393426,0.2776391855792066_0.599716203681429_0.008620375212109215,0.34737451424060106_0.5876248823737795_-0.009569707093135068,0.3725450554011148_0.6750243866947596_-0.020592560299293544,0.37862312325681036_0.7531185398717222_-0.0173783058498366,NONE
0,117011,BA_SCROLL,2,0.20064146366856492_0.9551634014672977_0.007882461167277147,0.26821568237432936_0.9302605914297811_0.015706286219476354,0.3318265511834274_0.8528168162877023_0.007837974196342159,0.3521248709643787_0.7669205341694335_-0.012917073435928553,0.3219792013791046_0.6985954021956388_-0.03712287305025572,0.30950787930753537_0.6262755442309814_0.024155115738828982,0.3693118228564612_0.6102662690265606_0.009624443436745758,0.39186300301139276_0.686376787343472_0.0018372020062520852,0.3963518062286503_0.7579265737845307_-0.004797319082558704,0.27712834890014815_0.5990234393054643_0.008640462460975749,0.3466814402727909_0.5861759580878969_-0.009374273381627043,0.3721258217905269_0.6726044030592684_-0.020455546123231527,0.3782586239087168_0.7496645053402183_-0.017459778354490862,NONE
0,117040,BA_SCROLL,2,0.20039333937280973_0.9546377635818277_0.007316771322012941,0.2680132836237677_0.9296374382355304_0.015494579384898101,0.3316764044160565_0.8508315293927718_0.007832038931582394,0.3529647299834018_0.7642130592630371_-0.012800435715791487,0.3224337391397827_0.6974216799375108_-0.03700337217830272,0.30846569751951464_0.6251498022594799_0.024312341982380553,0.36788922421534476_0.6075634724127158_0.009968640991118714,0.3913404938664812_0.6819939908336399_0.0020704154917967122,0.3962083871406656_0.7533382578145509_-0.005081267760706387,0.27601377578836195_0.5982415022988636_0.008661160933264814,0.34527692945707855_0.5837909060882375_-0.009145928471880308,0.37181006271158107_0.6677249838197903_-0.02038356319462862,0.37884891687294514_0.7425144116223333_-0.017837538016577614,NONE
0,117077,BA_SCROLL,2,0.20095868537993114_0.9537824254688863_0.006671020675516924,0.26785762907148425_0.9282969285471036_0.015129711427430276,0.3312185790057914_0.84793460837521_0.007350483363893845,0.3533631034046749_0.7606280954016101_-0.01380189746131651,0.32301118313006344_0.6950572928139919_-0.03842649484938504,0.3082027559697896_0.6248432643348972_0.024397367556298576,0.365625332771934_0.6036430769147002_0.01020374205753578,0.3907256362507167_0.6713535187205313_0.0016332922179994427,0.3975341173205647_0.740095695134087_-0.007355204011211747,0.27576475669750783_0.5978682829967753_0.0086191700685332,0.3435342073592267_0.5789044203890836_-0.009092451572098058,0.371825843242919_0.6557901993818821_-0.020818010214134902,0.38114240692822676_0.7251211842012786_-0.019517820034615243,SCROLL_UP
0,117108,BA_SCROLL,2,0.20141622825599417_0.9539767274425224_0.005731227925472896,0.2672277355280004_0.9272218743501341_0.014671332534166148,0.3304854818913091_0.8443721331875947_0.006987328391096765,0.3538708621144565_0.7555890608893119_-0.014301225956361711,0.32329513501113083_0.6921897212941928_-0.03924528559260465,0.30642469924452065_0.6241903620668252_0.024686305925770445,0.36111036219533044_0.5989024061347266_0.010814562893274414,0.38833710651949427_0.6554731367079925_0.0015195147434471006,0.3977142812565067_0.7180594963042606_-0.009299750753410621,0.27394566003329923_0.5973811303799642_0.008509603806401077,0.3404537069918888_0.5724773170577269_-0.008620200705272136,0.37090015346854177_0.640943304334302_-0.020720038011205078,0.38288893641446864_0.7020132295379944_-0.020904111627095576,SCROLL_UP
0,117144,BA_SCROLL,2,0.2016171278884944_0.954156928790871_0.0048574333090014785,0.26655569387169536_0.9265491326283007_0.014272277322222368,0.32984941313527016_0.8409803229746363_0.0068602701511556105,0.3541932113075473_0.7509663287056512_-0.014762902590498306,0.32364867028383754_0.6892628892484891_-0.03977418432802278,0.3048451300602131_0.6233992471462886_0.02501874428433088,0.35732312423655_0.5940777793236749_0.01142156458406686,0.3868014462896616_0.6373936127065429_0.0015409220250128075,0.4001479817831595_0.6887561211751835_-0.011405679089361798,0.2724483197041144_0.5965835694651042_0.008479459593148855,0.3379493298627677_0.5666312386216148_-0.008219994625840329,0.37136797853350045_0.6242733722005044_-0.021053073858842756,0.38746510816744834_0.6752404731186157_-0.02279241900710554,SCROLL_UP
0,117174,BA_SCROLL,2,0.20173669952797388_0.9536736556158573_0.004452495501313808,0.2656397021825461_0.92608365691746_0.013926925573197664,0.3290725637266_0.8380544319293612_0.006544186908926503,0.35383226331903284_0.7468421724043708_-0.015327791091096384,0.32373362300227754_0.686042779622363_-0.04032650383448854,0.3045693740162033_0.6240143930249533_0.025186935903166993,0.35536451278264214_0.5897265541321577_0.011756241015665048,0.3860055226571108_0.6175180348109253_0.0014371338678740157,0.40222668039036436_0.6542693122042764_-0.013651350639291106,0.27214448731007496_0.5964515284045724_0.00833498493588116,0.3364711834985211_0.5598691789008319_-0.007780005054786796,0.3728157480401946_0.603040359423459_-0.021454521958530353,0.3932035714239428_0.6405395874716382_-0.02522091087554527,SCROLL_UP
0,117211,BA_SCROLL,2,0.2020552245668371_0.9527998406303811_0.0047123742408547425,0.26461013134442557_0.925991060551363_0.01372868863320165,0.3282062640817134_0.8366200554006669_0.006054978957912077,0.35324056432115036_0.7447253677529034_-0.01618819859925269,0.3243961355481996_0.6838800620539085_-0.04069790525942051,0.3063562595774951_0.6263963345951336_0.02496717758300723,0.3562408835739683_0.5850805535130932_0.011986925953286738,0.3875196173577901_0.598353014179154_0.0016198178683394348,0.406046749251943_0.6211029445182124_-0.014969923448187112,0.27328226431896147_0.5973430693423103_0.008145186996508806,0.33597020975734354_0.5508958170968008_-0.007357761873495575,0.373983339456173_0.5778048690207008_-0.021537736461162894,0.3974655747294863_0.6007941789895329_-0.027269407247341736,SCROLL_UP
0,117240,BA_SCROLL,2,0.2017842422240416_0.9522123566160908_0.005278162891228487,0.26364561697739597_0.9252790945500993_0.013876730705903477,0.3268836085821127_0.8356440009779432_0.00612902056466798,0.35204533923043413_0.7440754821524571_-0.01654902539494323,0.3257864790276253_0.6824739703737177_-0.040269064177743626,0.3086762137357571_0.6295907548480429_0.024706881342910304,0.3586043358684215_0.5799168502659189_0.01237456182929504,0.39054412005658123_0.5805662638251653_0.002582730496301187,0.4111301788472026_0.5910565499505074_-0.014440363577303886,0.27471647035829116_0.5992018318395099_0.007980678560176827,0.3359992756206637_0.5416134890045892_-0.006830153356943128,0.37457285601890267_0.5525195106702807_-0.021318259412527348,0.39976828335765524_0.5625428599095371_-0.028917657641440286,SCROLL_UP
0,117277,BA_SCROLL,2,0.20140953980393728_0.9515462582024186_0.0062757002191221635,0.2631434244386215_0.9242325415397377_0.014566880195821528,0.32595132150848194_0.8351034833674986_0.006394307107061228,0.3514799689322599_0.7442259947956047_-0.01664533593728294,0.32706398980741214_0.6830520732563716_-0.04000194253100716,0.31039127168211766_0.6323522131771404_0.02435521508640653,0.36074441797261503_0.5749761585689057_0.012855726919910337,0.39307673858257275_0.5642372184041875_0.003818298693000422,0.41515136669340846_0.5632744744651057_-0.013527300452230455,0.27554925379555933_0.6011763601478165_0.007824583987863332,0.3355499707666115_0.5327834543487366_-0.006393250319126128,0.37474728647070077_0.5297121846546938_-0.020934791673803542,0.40149379204943597_0.5281346354465506_-0.030319722340798102,SCROLL_UP
0,117307,BA_SCROLL,2,0.20112595754867807_0.9508359483649135_0.007195995599148745,0.26274635533268126_0.9233540646381928_0.01512902864176846,0.325133656331694_0.8339627038387742_0.006521978211665218,0.3504031411862285_0.7431290158033722_-0.01687399921595375,0.3273194886598946_0.6810159884581551_-0.039966486943354314,0.31162330076816425_0.6341373762393442_0.02409760659246927,0.36220104199032044_0.5694017032223121_0.013149559253327867,0.3944467054736785_0.5487702459529032_0.004687794300317086,0.41729167827179525_0.5372930062001974_-0.012821087435911562,0.2759492802413425_0.6021555852076392_0.007670962872482515,0.3346447807953418_0.5237946913163611_-0.006009112491419219,0.3740292749658978_0.508436268080887_-0.02055731594330805,0.40154130801546434_0.4964374115928667_-0.03129757789476373,SCROLL_UP
0,117344,BA_SCROLL,2,0.20135560669903768_0.9500884574071409_0.008361172258947749,0.2627688518347333_0.9219575208145582_0.015961140997082526,0.3246207991193103_0.832739540016515_0.006777692423076681,0.3496686607246328_0.7420199758529944_-0.016884834465617497,0.3277440374973584_0.6795082491786946_-0.039798325739375834,0.3123952473459462_0.6350873820705769_0.023885508668893857,0.36305060944064504_0.5629918511261285_0.013581985039609926,0.39509151354886474_0.5337224579203121_0.005683826508044654,0.41841533762781224_0.5133562300353074_-0.011825848228558275,0.2761422600580948_0.6028001698796734_0.007567685221534711,0.3333996484602023_0.5154933119234045_-0.005836212193338317,0.3726277321065073_0.48947779378065814_-0.020299047915273805,0.4004563573597897_0.4685211925399031_-0.032042090874542066,SCROLL_UP
0,117374,BA_SCROLL,2,0.20140228003982555_0.9491361150277331_0.00946216162450668,0.2626440065051707_0.9209511980786486_0.016734323387837837,0.32412731718622584_0.8321269576357706_0.006899809706855816,0.34879260179557237_0.7415596562004314_-0.01714473400790259,0.3278409128096238_0.6782024703146353_-0.04007333134974804,0.31318803630334696_0.6352111905990886_0.02362059626378559,0.3638331112154647_0.5566701241771175_0.013786409340777602,0.39537704766160153_0.5201035123147959_0.0063241066351886225,0.4187662600085609_0.49194661289444164_-0.011121196186005572,0.27635946124662536_0.6025474264577854_0.007474681461772714,0.33236272533134853_0.5080294020507018_-0.005651279632543121,0.37136854882912673_0.4726608120661525_-0.02008059228510372,0.3993564751624289_0.4439305542859813_-0.032741937861147936,SCROLL_UP
0,117410,BA_SCROLL,2,0.2016451206264802_0.9479316051111758_0.010427681119502041,0.26285653606618187_0.9194783294498574_0.017321598096089706,0.324112082096759_0.8307269195403182_0.006954889193096957,0.34820803735381634_0.7401708616714657_-0.01747563106241834,0.3270289627477753_0.67680678778659_-0.04030668429824326,0.31433905166039916_0.6343691277646102_0.023432254505339808,0.36469155882901544_0.5505517918618356_0.013968196743709728,0.3955020847349636_0.5078377351028438_0.006686605359344136,0.41867780674342103_0.4732994298934189_-0.010894142447280486,0.2767746865738994_0.6017833148921194_0.0073955946464708605,0.33137084165729075_0.5014764672544225_-0.005545576885775403,0.37011970802845034_0.45861009544225917_-0.020126283010250032,0.3982663676642754_0.42317660084989717_-0.03346061414504323,SCROLL_UP
0,117441,BA_SCROLL,2,0.20183841557962962_0.9469639321411563_0.011234376464295748,0.2628419164464056_0.9185839433908186_0.017739763359941756,0.32417394087539003_0.8297541840621252_0.007031923091347378,0.3478191712198756_0.7386871539672996_-0.01786013876833925,0.32540547472359566_0.6768091401558773_-0.04045543426110437,0.3154310782881582_0.6332817854994994_0.023298135171082455,0.3654999461579847_0.5455370584131745_0.01405089277742933,0.39569110412830294_0.49822438358169524_0.006717344995521269,0.4186761974401775_0.4587614544867872_-0.011145951883687655,0.2773389494410806_0.6007498936243585_0.007317022446741355,0.33104549343996836_0.4959836607000529_-0.005499367297041953,0.36989958464862094_0.4473446610458087_-0.02034422072005725,0.3984221876067622_0.40650551264784374_-0.03420595889110782,SCROLL_UP
0,117477,BA_SCROLL,2,0.2014979425800901_0.9468148080702554_0.011446793657746604,0.2625857284581804_0.9178754321288842_0.017865846952372963,0.3240108240908455_0.8291313849885003_0.0068680688189946505,0.34749299833759484_0.7373630494372674_-0.018246408535547334,0.3239791244039681_0.677016181238624_-0.0408953635202574,0.3156714598442717_0.632752874097384_0.023360251750347488,0.3652073464241447_0.5428695590497229_0.014189057975758161,0.3950595974082485_0.49248469351849344_0.006638951799220054,0.4180899798160794_0.4499647624206065_-0.011686769653712972,0.2776200692647023_0.6003392685562556_0.007266338563124095,0.3318118452677218_0.49402413406541346_-0.005472326779642536,0.37160200381089203_0.44374288343488305_-0.020570962625602533,0.4012493419967257_0.4011082489911846_-0.034762883701478786,SCROLL_UP
0,117507,BA_SCROLL,2,0.20059703022106978_0.9473127625938996_0.011307368130252116,0.26212925838757706_0.9176359003028693_0.017911662603874348,0.32321071420240965_0.8291896862187971_0.00664572174926463,0.3469083650873885_0.7378037763036591_-0.018600354703074518,0.32364951966363165_0.6777624467914363_-0.041638042196172655,0.3148410983964287_0.6334202715565023_0.02340163947903909,0.36393557361339113_0.543315153217409_0.014335796975890039,0.3939408575816739_0.49112453841464826_0.006764814417319465,0.41756268853235273_0.44714087302776334_-0.011656069282178294,0.2769857522482334_0.6011896291661409_0.00718882465554059,0.3316668212134908_0.4957552483762932_-0.005414576931221353,0.3727213661178665_0.44643167633294367_-0.020616047778018037,0.4040112259644002_0.40433395422491486_-0.035175253564958056,SCROLL_UP
0,117544,BA_SCROLL,2,0.19965146565329628_0.9481402200505531_0.010293079972875398,0.261638399977121_0.9175208906524518_0.017152961548534507,0.3225668115943954_0.8288308844883434_0.006184203470387962,0.346791735805415_0.737231973202809_-0.01888074262881742,0.3235469651075838_0.6780202253584116_-0.04223308814727321,0.3143821055161542_0.6336756927815482_0.023617779134820285,0.3626390625760919_0.5469590631294997_0.014386422033150385,0.3929956607281199_0.4958475810948778_0.006407015153373852,0.41710871668090843_0.45300337120129397_-0.012364574590114126,0.2770766040988492_0.6013355977764248_0.007206031455141548,0.33210790274296365_0.49974836755479435_-0.005170158826051607,0.3738553341471924_0.4534576493778174_-0.020693956125408586,0.40602111122272255_0.4139842789728885_-0.03527428278513295,SCROLL_DOWN
0,117574,BA_SCROLL,2,0.19848687119397798_0.9496829400098639_0.009652102712283358,0.260980901732948_0.9171515067571909_0.01704159097382822,0.32180431235077267_0.8291365993753428_0.0063282355027508,0.34697078984367286_0.7390486028923864_-0.01849782469029797,0.3245259556653212_0.6815733443835615_-0.04229884825677121,0.31219320849319987_0.6334463702080573_0.023779389073737767,0.3592740837515168_0.5522675202026965_0.014161648627153548,0.39067105470172814_0.5060739384225026_0.005484396321460068,0.4156917171591951_0.4692234591184754_-0.014017898495028314,0.27542494108738325_0.601954398745737_0.007223656668100551,0.3305249402344558_0.5059225944573487_-0.0053763223947989585,0.37282721728036994_0.46691728498763607_-0.02089953586151614,0.4054181818267651_0.434277614065762_-0.034974331213534215,SCROLL_DOWN
0,117610,BA_SCROLL,2,0.19816093974998222_0.9510522039442314_0.008322917946966352,0.2606119613765928_0.9177237717433383_0.016252085548713987,0.3214118043441954_0.8289426003086849_0.006009521433282794,0.3466463869523004_0.7392731330501456_-0.018581668304646595,0.3236387279416808_0.6823794945986461_-0.042712708175424295,0.30960557544820067_0.6325520075510284_0.023970927370817113,0.3555397346640247_0.5564947593796256_0.013951857706730774,0.3886690697516779_0.5194389952127946_0.004554424963700342,0.4148219753833162_0.49382872943391_-0.015085853560789345,0.2734550525384094_0.6021398649171523_0.007392488633659518,0.3291718454695013_0.5126190374608679_-0.005504642586859675,0.37207251810987946_0.48671485874038356_-0.021180277881546136,0.4041330114285905_0.46660482097367895_-0.03411810561299351,SCROLL_DOWN
0,117640,BA_SCROLL,2,0.19807834691755477_0.9520942570137226_0.006856745181514312,0.2607672533130052_0.9181696031986564_0.015323149398625044,0.3213601954666283_0.8292621043672788_0.005785067755833389,0.3466419009932673_0.740374674138023_-0.018215921832914816,0.3230558380910308_0.6831354343820724_-0.04252230315227791,0.3071358615922336_0.6319842415770166_0.02414762845494799,0.35244332790570404_0.5610160842409136_0.013792932884554238,0.3864066510554775_0.5356685863260279_0.003822312182035103,0.41203805840266133_0.5243209486350187_-0.015608917116343116,0.2717765859474298_0.6025469935381835_0.007590569354150325,0.3279656840591643_0.5194881709667718_-0.005568914839389016,0.3707038881298714_0.5065371425388767_-0.021051244590698338,0.4013575649484602_0.4994002279337283_-0.03256482850933097,SCROLL_DOWN
0,117678,BA_SCROLL,2,0.19805842452806238_0.9524371267451639_0.005530055297838442,0.2610252456454756_0.9188049916028094_0.014260185424018025,0.3217037993977473_0.8294745896141233_0.0053041675717474,0.34676375020097067_0.7409404673072446_-0.018162960659500495,0.3224689400536657_0.682772755140393_-0.042627444377100344,0.3058727594031814_0.6312429966704267_0.024175453649826466,0.35131057334102744_0.5662004244224551_0.013389015878566241,0.38559711449596284_0.5526840723612985_0.003148192505714142,0.41022704868517235_0.5539426712310129_-0.01585029597220352,0.2712809556094453_0.6021302132959705_0.007763943659904503,0.3278118072532824_0.525530898750041_-0.005741893334199659,0.37015576139424744_0.5238076235007059_-0.02113312763295067,0.3994055538355992_0.5277241704222391_-0.03138241347808856,SCROLL_DOWN
